Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [177]
-----------------------------------------------
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [190]
[197]    0.0    0.00    0.00     100         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [197]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [178]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [29]
[198]    0.0    0.00    0.00     100         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [198]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<int>::max_size() const [181]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::reserve(unsigned long) [30]
[199]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [199]
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [200]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [199]
[200]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [200]
                0.00    0.00     100/100         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [207]
-----------------------------------------------
                0.00    0.00     100/100         StarFormation::detect_star_candidates(Particles const&) const [2]
[201]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::vector() [201]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [194]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[202]    0.0    0.00    0.00     100         std::vector<int, std::allocator<int> >::~vector() [202]
                0.00    0.00     100/200         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [169]
                0.00    0.00     100/100         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [210]
                0.00    0.00     100/100         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [195]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::to_string(unsigned long) [204]
[203]    0.0    0.00    0.00     100         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [203]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[204]    0.0    0.00    0.00     100         std::__cxx11::to_string(unsigned long) [204]
                0.00    0.00     100/100         unsigned int std::__detail::__to_chars_len<unsigned long>(unsigned long, int) [205]
                0.00    0.00     100/100         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [203]
                0.00    0.00     100/100         void std::__detail::__to_chars_10_impl<unsigned long>(char*, unsigned int, unsigned long) [206]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::to_string(unsigned long) [204]
[205]    0.0    0.00    0.00     100         unsigned int std::__detail::__to_chars_len<unsigned long>(unsigned long, int) [205]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::to_string(unsigned long) [204]
[206]    0.0    0.00    0.00     100         void std::__detail::__to_chars_10_impl<unsigned long>(char*, unsigned int, unsigned long) [206]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [200]
[207]    0.0    0.00    0.00     100         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [207]
                0.00    0.00     300/300         int* std::__niter_base<int*>(int*) [161]
                0.00    0.00     100/100         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [208]
-----------------------------------------------
                0.00    0.00     100/100         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [207]
[208]    0.0    0.00    0.00     100         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [208]
-----------------------------------------------
                0.00    0.00     100/100         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [210]
[209]    0.0    0.00    0.00     100         void std::_Destroy<int*>(int*, int*) [209]
                0.00    0.00     100/100         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [189]
-----------------------------------------------
                0.00    0.00     100/100         std::vector<int, std::allocator<int> >::~vector() [202]
[210]    0.0    0.00    0.00     100         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [210]
                0.00    0.00     100/100         void std::_Destroy<int*>(int*, int*) [209]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[211]    0.0    0.00    0.00     100         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [211]
                0.00    0.00     100/200         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [170]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[212]    0.0    0.00    0.00     100         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [212]
                0.00    0.00     100/200         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [170]
-----------------------------------------------
                0.00    0.00      72/72          Star* std::__relocate_a<Star*, Star*, std::allocator<Star> >(Star*, Star*, Star*, std::allocator<Star>&) [46]
[213]    0.0    0.00    0.00      72         Star* std::__niter_base<Star*>(Star*) [213]
-----------------------------------------------
                0.00    0.00      24/48          void std::vector<Star, std::allocator<Star> >::_M_realloc_insert<Star const&>(__gnu_cxx::__normal_iterator<Star*, std::vector<Star, std::allocator<Star> > >, Star const&) [36]
                0.00    0.00      24/48          __gnu_cxx::__normal_iterator<Star*, std::vector<Star, std::allocator<Star> > >::difference_type __gnu_cxx::operator-<Star*, std::vector<Star, std::allocator<Star> > >(__gnu_cxx::__normal_iterator<Star*, std::vector<Star, std::allocator<Star> > > const&, __gnu_cxx::__normal_iterator<Star*, std::vector<Star, std::allocator<Star> > > const&) [225]
[214]    0.0    0.00    0.00      48         __gnu_cxx::__normal_iterator<Star*, std::vector<Star, std::allocator<Star> > >::base() const [214]
-----------------------------------------------
                0.00    0.00      48/48          std::vector<Star, std::allocator<Star> >::_M_check_len(unsigned long, char const*) const [40]
[215]    0.0    0.00    0.00      48         std::vector<Star, std::allocator<Star> >::size() const [215]
-----------------------------------------------
                0.00    0.00      12/36          __gnu_cxx::new_allocator<Star>::allocate(unsigned long, void const*) [224]
