Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [294]
                0.00    0.00       1/2           std::vector<Star, std::allocator<Star> >::~vector() [291]
                0.00    0.00       1/2           std::vector<Vec3, std::allocator<Vec3> >::~vector() [292]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
[319]    0.0    0.00    0.00       1         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [319]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [70]
[320]    0.0    0.00    0.00       1         std::initializer_list<Vec3>::end() const [320]
                0.00    0.00       1/2           std::initializer_list<Vec3>::begin() const [255]
                0.00    0.00       1/1           std::initializer_list<Vec3>::size() const [321]
-----------------------------------------------
                0.00    0.00       1/1           std::initializer_list<Vec3>::end() const [320]
[321]    0.0    0.00    0.00       1         std::initializer_list<Vec3>::size() const [321]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[322]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [322]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [338]
[323]    0.0    0.00    0.00       1         std::char_traits<char>::length(char const*) [323]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(unsigned long, std::allocator<Vec3> const&) [326]
[324]    0.0    0.00    0.00       1         std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_create_storage(unsigned long) [324]
                0.00    0.00       1/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_allocate(unsigned long) [269]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [70]
[325]    0.0    0.00    0.00       1         std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(std::allocator<Vec3> const&) [325]
                0.00    0.00       1/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::_Vector_impl(std::allocator<Vec3> const&) [270]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(unsigned long, Vec3 const&, std::allocator<Vec3> const&) [51]
[326]    0.0    0.00    0.00       1         std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(unsigned long, std::allocator<Vec3> const&) [326]
                0.00    0.00       1/2           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::_Vector_impl(std::allocator<Vec3> const&) [270]
                0.00    0.00       1/1           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_create_storage(unsigned long) [324]
-----------------------------------------------
                0.00    0.00       1/1           std::normal_distribution<float>::normal_distribution(float, float) [328]
[327]    0.0    0.00    0.00       1         std::normal_distribution<float>::param_type::param_type(float, float) [327]
-----------------------------------------------
                0.00    0.00       1/1           init_clustered(Particles&) [67]
[328]    0.0    0.00    0.00       1         std::normal_distribution<float>::normal_distribution(float, float) [328]
                0.00    0.00       1/1           std::normal_distribution<float>::param_type::param_type(float, float) [327]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [330]
[329]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [329]
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [123]
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [125]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [311]
[330]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [330]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [329]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[331]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [331]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [332]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [331]
[332]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [332]
                0.00    0.00       1/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [244]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [334]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [336]
[333]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [333]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [332]
[334]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [334]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[335]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [335]
                0.00    0.00       2/2           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [256]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [336]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [335]
[336]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [336]
                0.00    0.00       2/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [244]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [333]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [338]
[337]    0.0    0.00    0.00       1         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
                0.00    0.00       1/1           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [319]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[338]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [338]
                0.00    0.00       1/1           std::char_traits<char>::length(char const*) [323]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::difference_type std::distance<Vec3 const*>(Vec3 const*, Vec3 const*) [343]
[339]    0.0    0.00    0.00       1         std::iterator_traits<Vec3 const*>::difference_type std::__distance<Vec3 const*>(Vec3 const*, Vec3 const*, std::random_access_iterator_tag) [339]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
[340]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [340]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::difference_type std::distance<Vec3 const*>(Vec3 const*, Vec3 const*) [343]
[341]    0.0    0.00    0.00       1         std::iterator_traits<Vec3 const*>::iterator_category std::__iterator_category<Vec3 const*>(Vec3 const* const&) [341]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
[342]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [342]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Vec3, std::allocator<Vec3> >::_M_range_initialize<Vec3 const*>(Vec3 const*, Vec3 const*, std::forward_iterator_tag) [69]
[343]    0.0    0.00    0.00       1         std::iterator_traits<Vec3 const*>::difference_type std::distance<Vec3 const*>(Vec3 const*, Vec3 const*) [343]
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::iterator_category std::__iterator_category<Vec3 const*>(Vec3 const* const&) [341]
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::difference_type std::__distance<Vec3 const*>(Vec3 const*, Vec3 const*, std::random_access_iterator_tag) [339]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
[344]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
                0.00    0.00       1/1           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [342]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [340]
-----------------------------------------------
                                   1             __static_initialization_and_destruction_0(int, int) [360]
[360]    0.0    0.00    0.00       0+1       __static_initialization_and_destruction_0(int, int) [360]
                                   1             __static_initialization_and_destruction_0(int, int) [360]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [67] init_clustered(Particles&) [234] std::allocator<Vec3>::~allocator() [116] std::vector<Vec3, std::allocator<Vec3> >::operator[](unsigned long)
  [68] init_particles(Particles&, int) [133] std::allocator<float>::allocator() [22] std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
  [61] update_physics(Particles&, float) [119] std::allocator<float>::allocator(std::allocator<float> const&) [23] std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&)
   [7] compute_gravity(Particles const&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, float, float) [104] std::allocator<float>::~allocator() [147] std::vector<float, std::allocator<float> >::_M_fill_initialize(unsigned long, float const&)
  [57] velocity_verlet(Particles&, std::vector<float, std::allocator<float> > const&, std::vector<float, std::allocator<float> > const&, std::vector<float, std::allocator<float> > const&, float) [242] std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [158] std::vector<float, std::allocator<float> >::end()
  [25] compute_density_kNN(Particles&, int) [260] std::allocator<unsigned char>::allocator() [159] std::vector<float, std::allocator<float> >::begin()
   [8] compute_density_sph(Particles&, float) [235] std::allocator<unsigned char>::~allocator() [18] std::vector<float, std::allocator<float> >::push_back(float&&)
  [30] update_thermodynamics(Particles&, float) [186] std::allocator<int>::allocator() [24] std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&)
  [11] compute_pressure_forces(Particles&, float, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&) [187] std::allocator<int>::~allocator() [148] std::vector<float, std::allocator<float> >::~vector()
 [308] __static_initialization_and_destruction_0(int, int) (density.cpp) [323] std::char_traits<char>::length(char const*) [10] std::vector<float, std::allocator<float> >::operator[](unsigned long)
 [309] __static_initialization_and_destruction_0(int, int) (gravity.cpp) [261] void std::_Destroy_aux<true>::__destroy<Star*>(Star*, Star*) [64] std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&)
 [310] __static_initialization_and_destruction_0(int, int) (hydro.cpp) [262] void std::_Destroy_aux<true>::__destroy<Vec3*>(Vec3*, Vec3*) [65] std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&)
 [311] __static_initialization_and_destruction_0(int, int) (init.cpp) [134] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [293] std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&)
 [312] __static_initialization_and_destruction_0(int, int) (integrator.cpp) [263] void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [66] std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&)
 [313] __static_initialization_and_destruction_0(int, int) (main.cpp) [188] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [294] std::vector<unsigned char, std::allocator<unsigned char> >::~vector()
 [314] __static_initialization_and_destruction_0(int, int) (simulation.cpp) [225] std::_Vector_base<Star, std::allocator<Star> >::_M_allocate(unsigned long) [19] std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long)
 [315] __static_initialization_and_destruction_0(int, int) (starform.cpp) [264] std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl::_Vector_impl() [34] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [316] __static_initialization_and_destruction_0(int, int) (utils.cpp) [265] std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl::~_Vector_impl() [198] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
   [5] get_pos(Particles const&, unsigned long) [221] std::_Vector_base<Star, std::allocator<Star> >::_M_deallocate(Star*, unsigned long) [49] int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&)
  [71] get_vel(Particles const&, unsigned long) [266] std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl_data::_Vector_impl_data() [199] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  [15] cubic_spline_W(float, float) (density.cpp) [216] std::_Vector_base<Star, std::allocator<Star> >::_M_get_Tp_allocator() [110] std::vector<int, std::allocator<int> >::end()
  [84] cubic_spline_dWdr(float, float) (hydro.cpp) [267] std::_Vector_base<Star, std::allocator<Star> >::_Vector_base() [111] std::vector<int, std::allocator<int> >::back()
  [31] StarFormation::form_stars(Particles&, std::vector<int, std::allocator<int> > const&, float) [268] std::_Vector_base<Star, std::allocator<Star> >::~_Vector_base() [35] std::vector<int, std::allocator<int> >::reserve(unsigned long)
 [317] StarFormation::StarFormation(float, unsigned long, float) [269] std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_allocate(unsigned long) [50] std::vector<int, std::allocator<int> >::push_back(int&&)
 [105] Star::Star(float, Vec3 const&, Vec3 const&, float) [270] std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::_Vector_impl(std::allocator<Vec3> const&) [200] std::vector<int, std::allocator<int> >::vector()
  [12] Vec3::Vec3(float, float, float) [271] std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::~_Vector_impl() [201] std::vector<int, std::allocator<int> >::~vector()
  [44] Particles::Particles(unsigned long) [272] std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_deallocate(Vec3*, unsigned long) [337] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [318] Particles::~Particles() [324] std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_create_storage(unsigned long) [338] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [222] __gnu_cxx::new_allocator<Star>::deallocate(Star*, unsigned long) [273] std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl_data::_Vector_impl_data() [202] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&)
  [98] void __gnu_cxx::new_allocator<Star>::destroy<Star>(Star*) [236] std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_get_Tp_allocator() [203] std::__cxx11::to_string(unsigned long)
 [223] __gnu_cxx::new_allocator<Star>::allocate(unsigned long, void const*) [325] std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(std::allocator<Vec3> const&) [204] unsigned int std::__detail::__to_chars_len<unsigned long>(unsigned long, int)
  [45] void __gnu_cxx::new_allocator<Star>::construct<Star, Star const&>(Star*, Star const&) [326] std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(unsigned long, std::allocator<Vec3> const&) [205] void std::__detail::__to_chars_10_impl<unsigned long>(char*, unsigned int, unsigned long)
  [37] void __gnu_cxx::new_allocator<Star>::construct<Star, Star>(Star*, Star&&) [274] std::_Vector_base<Vec3, std::allocator<Vec3> >::~_Vector_base() [122] std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
 [245] __gnu_cxx::new_allocator<Star>::new_allocator() [135] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [124] std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
 [246] __gnu_cxx::new_allocator<Star>::~new_allocator() [136] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [123] unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
 [247] __gnu_cxx::new_allocator<Vec3>::deallocate(Vec3*, unsigned long) [137] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [125] unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
 [248] __gnu_cxx::new_allocator<Vec3>::allocate(unsigned long, void const*) [138] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [94] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
 [249] __gnu_cxx::new_allocator<Vec3>::new_allocator() [139] std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [89] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::operator()()
 [237] __gnu_cxx::new_allocator<Vec3>::new_allocator(__gnu_cxx::new_allocator<Vec3> const&) [140] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [170] std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
 [232] __gnu_cxx::new_allocator<Vec3>::~new_allocator() [120] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [52] void std::_Construct<Vec3, Vec3 const&>(Vec3*, Vec3 const&)
 [129] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [141] std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [339] std::iterator_traits<Vec3 const*>::difference_type std::__distance<Vec3 const*>(Vec3 const*, Vec3 const*, std::random_access_iterator_tag)
 [130] __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [142] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [340] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [117] __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [275] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [149] float* std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&, std::random_access_iterator_tag)
 [131] __gnu_cxx::new_allocator<float>::new_allocator() [276] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [295] unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag)
 [103] __gnu_cxx::new_allocator<float>::~new_allocator() [277] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [85] Star* std::__addressof<Star>(Star&)
 [250] __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [278] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [113] Vec3* std::__addressof<Vec3>(Vec3&)
 [251] __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [279] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [212] Star* std::__niter_base<Star*>(Star*)
 [238] __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [280] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [160] int* std::__niter_base<int*>(int*)
 [252] __gnu_cxx::new_allocator<unsigned char>::new_allocator() [243] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [42] Star* std::__relocate_a<Star*, Star*, std::allocator<Star> >(Star*, Star*, Star*, std::allocator<Star>&)
 [233] __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [281] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [206] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
